customer_id,company_name,industry,company_size,country,signup_date,subscription_plan,monthly_charges_usd,contract_type,tenure_months,total_logins_90d,days_since_last_login,avg_session_duration_min,features_used_pct,integrations_connected,api_calls_30d,data_storage_used_pct,reports_generated_30d,team_members_active,support_tickets_90d,avg_ticket_resolution_hrs,nps_score,csat_score,total_revenue_lifetime_usd,payment_delays_6m,discount_applied_pct,has_dedicated_csm,onboarding_completed,training_sessions_attended,engagement_score,health_score,churned,churn_date,churn_reason,revenue_at_risk,customer_lifetime_days,login_frequency,risk_sagment,nps_category,support_burden,revenue_per_member,is_high_value,signup_year,signup_month,signup_quater,engagmet_vs_tenure
CUST-00085,MediaCloud_84,Finance,11-50,India,2024-10-14,Starter,24.48,Monthly,3,40,6,23.6,66.0,2,312,39.7,3,3,2,30.4,10.0,5.0,80.27,1,15,1,1,0,32.2,58.5,0,,,0.0,79.0,High,Stable,Promoter,0.667,8.16,0,2024,10,4,10.73
CUST-00086,HealthCorp_85,Technology,201-500,United States,2022-02-10,Starter,34.82,Monthly,35,44,14,16.0,17.9,3,152,5.2,6,5,6,17.4,10.0,2.6,1380.51,0,0,1,0,1,20.7,44.9,0,,,0.0,1056.0,Very High,At Risk,Promoter,0.171,6.96,0,2022,2,1,0.59
CUST-00087,LegalCloud_86,Healthcare,201-500,United States,2024-11-17,Enterprise,211.41,Monthly,1,36,2,6.2,42.6,2,354,12.0,9,8,2,37.4,0.0,3.3,242.44,0,0,1,1,3,21.0,43.2,0,,,0.0,45.0,High,At Risk,Detractor,2.0,26.43,1,2024,11,4,21.0
CUST-00088,HealthGroup_87,Consulting,501-1000,United States,2022-05-15,Enterprise,209.45,Monthly,32,48,6,10.8,72.2,3,1472,9.3,13,2,1,15.6,7.0,4.1,7129.85,0,20,1,1,2,33.3,55.5,0,,,0.0,962.0,Very High,Stable,Passive,0.031,104.72,1,2022,5,2,1.04
CUST-00089,EnergyWorks_88,Consulting,1000+,United Kingdom,2022-07-20,Professional,88.02,Monthly,29,35,1,8.1,43.8,2,170,56.2,9,3,0,21.4,6.0,4.9,2752.57,0,0,1,1,4,21.7,53.1,0,,,0.0,896.0,High,Stable,Detractor,0.0,29.34,1,2022,7,3,0.75
CUST-00090,LogisticsLabs_89,Finance,11-50,United States,2024-02-19,Professional,76.79,Annual,10,44,3,7.2,37.1,2,847,29.6,6,4,1,8.9,1.0,2.4,906.97,1,0,0,1,3,20.9,42.8,0,,,0.0,317.0,Very High,At Risk,Detractor,0.1,19.2,0,2024,2,1,2.09
CUST-00091,EnergyLabs_90,Technology,201-500,Germany,2024-07-18,Enterprise,207.15,Quarterly,5,43,2,21.6,35.2,2,123,34.0,9,4,1,11.9,6.0,2.5,975.52,0,0,0,1,2,24.3,48.5,0,,,0.0,167.0,Very High,At Risk,Detractor,0.2,51.79,1,2024,7,3,4.86
CUST-00092,RetailSystems_91,Technology,1-10,India,2024-11-22,Professional,89.33,Quarterly,1,36,7,15.3,27.8,2,78,78.1,7,3,0,6.2,9.0,4.0,83.8,0,10,0,1,1,19.9,52.1,0,,,0.0,40.0,High,Stable,Promoter,0.0,29.78,1,2024,11,4,19.9
CUST-00093,EducationDigital_92,Finance,51-200,India,2024-12-07,Free,0.0,Annual,1,32,1,13.8,54.9,4,47,45.5,8,3,2,4.3,6.0,4.4,0.0,1,10,1,1,4,29.9,53.9,0,,,0.0,25.0,High,Stable,Detractor,2.0,0.0,0,2024,12,4,29.9
CUST-00094,EnergyDigital_93,Consulting,501-1000,United Kingdom,2023-05-18,Starter,35.45,Annual,20,49,4,3.4,65.3,1,1952,27.5,10,6,2,32.0,7.0,3.8,684.23,0,15,1,1,1,25.5,51.3,0,,,0.0,594.0,Very High,Stable,Passive,0.1,5.91,0,2023,5,2,1.27
CUST-00095,MediaLabs_94,Technology,11-50,Netherlands,2023-02-11,Free,0.0,Monthly,23,40,3,28.1,24.6,2,422,10.4,13,4,2,51.8,8.0,3.8,0.0,0,30,0,1,0,23.1,51.5,0,,,0.0,690.0,High,Stable,Passive,0.087,0.0,0,2023,2,1,1.0
CUST-00096,FinanceInc_95,Logistics,51-200,Germany,2024-03-15,Free,0.0,Quarterly,10,37,13,5.1,90.9,2,361,30.3,9,4,2,38.6,0.0,4.7,0.0,0,10,0,1,2,32.9,49.1,1,2024-10-24,Lack of Features,0.0,223.0,High,At Risk,Detractor,0.2,0.0,0,2024,3,1,3.29
CUST-00097,EducationSolutions_96,Technology,51-200,United Kingdom,2022-04-09,Starter,41.85,Quarterly,33,32,12,15.0,94.6,1,3,50.7,6,3,0,8.2,7.0,3.4,1299.3,0,10,0,1,1,33.9,54.2,0,,,0.0,998.0,High,Stable,Passive,0.0,13.95,0,2022,4,2,1.03
CUST-00098,ConsultingCloud_97,Consulting,51-200,France,2023-11-15,Starter,29.54,Annual,14,38,0,16.6,87.0,0,331,32.7,11,5,3,41.8,10.0,4.3,353.18,1,20,0,0,1,31.1,56.8,0,,,0.0,413.0,High,Stable,Promoter,0.214,5.91,0,2023,11,4,2.22
CUST-00099,FinanceWorks_98,Finance,1000+,India,2023-12-27,Starter,28.84,Monthly,12,31,30,11.0,64.6,1,543,63.2,11,4,4,2.9,3.0,3.7,394.18,0,0,0,1,0,25.2,42.4,1,2024-12-30,Poor Support,346.08,369.0,High,At Risk,Detractor,0.333,7.21,0,2023,12,4,2.1
CUST-00100,FinanceSolutions_99,Logistics,1-10,India,2024-08-18,Free,0.0,Monthly,4,39,13,16.9,32.0,7,263,49.4,11,5,0,15.7,9.0,3.3,0.0,0,25,0,1,0,32.2,54.7,0,,,0.0,136.0,High,Stable,Promoter,0.0,0.0,0,2024,8,3,8.05
CUST-00101,MediaSolutions_100,Finance,51-200,United States,2023-09-05,Professional,91.39,Annual,16,43,9,24.6,68.2,1,69,37.9,10,4,3,4.8,8.0,3.0,1289.49,1,0,0,0,2,31.3,51.3,0,,,0.0,484.0,Very High,Stable,Passive,0.188,22.85,1,2023,9,3,1.96
CUST-00102,FinanceInc_101,Education,501-1000,United Kingdom,2023-10-05,Starter,36.51,Annual,15,36,6,15.7,80.8,0,155,34.3,5,6,1,13.7,10.0,3.3,508.31,1,5,0,1,1,29.1,54.6,0,,,0.0,454.0,High,Stable,Promoter,0.067,6.08,0,2023,10,4,1.94
CUST-00103,TechHub_102,Technology,51-200,Brazil,2024-10-25,Professional,74.03,Monthly,2,42,1,9.1,42.0,3,626,15.1,5,4,2,20.3,2.0,5.0,129.38,1,20,0,0,1,24.5,49.8,1,2025-09-18,Lack of Features,888.36,328.0,Very High,At Risk,Detractor,1.0,18.51,0,2024,10,4,12.25
CUST-00104,MediaCloud_103,Technology,1-10,Canada,2023-05-18,Free,0.0,Quarterly,20,51,32,6.6,36.8,3,322,36.9,10,5,0,11.6,10.0,3.3,0.0,2,10,0,1,0,23.7,49.3,0,,,0.0,594.0,Very High,At Risk,Promoter,0.0,0.0,0,2023,5,2,1.18
CUST-00105,FinanceGroup_104,Energy,51-200,Australia,2024-02-06,Enterprise,201.06,Monthly,11,46,0,5.8,31.3,0,326,18.8,8,5,2,8.5,8.0,4.0,2695.6,0,10,0,1,2,15.2,49.0,0,,,0.0,330.0,Very High,At Risk,Passive,0.182,40.21,1,2024,2,1,1.38
CUST-00106,LegalLabs_105,Energy,11-50,Germany,2023-02-02,Enterprise,211.16,Annual,23,34,11,12.7,37.5,2,19,29.5,11,4,5,3.2,6.0,4.6,4645.06,1,15,0,1,4,24.6,48.4,0,,,0.0,699.0,High,At Risk,Detractor,0.217,52.79,1,2023,2,1,1.07
CUST-00107,EnergyCorp_106,Legal,11-50,France,2024-05-20,Professional,74.55,Monthly,7,44,7,18.5,51.4,0,376,91.3,5,1,3,20.2,7.0,3.8,593.21,1,10,1,1,4,23.5,49.3,1,2024-12-21,Lack of Features,894.5999999999999,215.0,Very High,At Risk,Passive,0.429,74.55,0,2024,5,2,3.36
CUST-00108,ConsultingWorks_107,Education,501-1000,United States,2024-03-05,Professional,74.06,Monthly,10,41,23,20.7,82.8,4,276,53.8,5,6,3,21.9,7.0,2.3,838.68,0,0,0,1,2,39.9,50.5,0,,,0.0,302.0,Very High,Stable,Passive,0.3,12.34,0,2024,3,1,3.99
CUST-00109,LegalLabs_108,Logistics,51-200,Germany,2023-01-28,Enterprise,199.63,Monthly,23,47,4,6.7,64.7,2,1058,83.4,8,6,2,14.9,9.0,1.8,5613.05,2,10,0,1,3,28.1,49.9,0,,,0.0,704.0,Very High,At Risk,Promoter,0.087,33.27,1,2023,1,1,1.22
CUST-00110,LegalSystems_109,Technology,1000+,United States,2022-07-26,Starter,42.28,Quarterly,29,32,7,12.8,77.2,0,239,30.7,9,5,1,24.2,6.0,4.3,1324.12,0,15,0,1,0,26.9,52.4,0,,,0.0,890.0,High,Stable,Detractor,0.034,8.46,0,2022,7,3,0.93
CUST-00111,FinanceInc_110,Finance,201-500,Australia,2024-11-04,Enterprise,212.03,Monthly,2,44,13,3.3,45.3,3,469,64.3,8,2,2,33.2,5.0,4.1,484.04,0,10,0,1,0,24.0,48.4,0,,,0.0,58.0,Very High,At Risk,Detractor,1.0,106.02,1,2024,11,4,12.0
CUST-00112,MediaSystems_111,Healthcare,201-500,India,2024-06-10,Professional,84.38,Annual,7,49,0,13.9,97.2,2,1373,22.7,12,7,2,27.8,10.0,5.0,679.49,0,20,0,1,0,38.5,61.9,0,,,0.0,205.0,Very High,Stable,Promoter,0.286,12.05,1,2024,6,2,5.5
CUST-00113,EducationSystems_112,Education,1-10,United States,2024-05-13,Professional,85.06,Annual,8,42,0,20.1,69.7,1,417,77.0,12,4,3,21.2,6.0,5.0,848.72,0,0,1,1,2,30.3,54.7,0,,,0.0,233.0,Very High,Stable,Detractor,0.375,21.26,1,2024,5,2,3.79
CUST-00114,LogisticsDigital_113,Finance,51-200,Australia,2024-01-13,Starter,30.64,Monthly,12,33,2,11.9,63.6,3,15,76.1,10,1,3,24.2,9.0,3.3,331.62,0,0,0,1,1,29.6,53.1,0,,,0.0,354.0,High,Stable,Promoter,0.25,30.64,0,2024,1,1,2.47
CUST-00115,TechInc_114,Technology,11-50,United Kingdom,2023-07-18,Professional,78.87,Quarterly,18,51,1,25.5,36.4,2,53,58.3,4,5,2,32.0,7.0,3.7,1699.71,0,0,0,1,0,26.7,52.8,0,,,0.0,533.0,Very High,Stable,Passive,0.111,15.77,0,2023,7,3,1.48
CUST-00116,TechSystems_115,Retail,501-1000,United States,2024-10-17,Professional,90.3,Monthly,2,33,0,4.9,47.4,2,1703,14.5,9,1,3,15.5,5.0,3.1,151.34,0,20,0,0,2,21.5,46.6,0,,,0.0,76.0,High,At Risk,Detractor,1.5,90.3,1,2024,10,4,10.75
CUST-00117,EducationInc_116,Logistics,11-50,United Kingdom,2022-04-06,Professional,76.13,Monthly,33,30,9,15.1,92.5,0,401,72.9,7,7,1,24.3,2.0,2.4,3179.21,0,0,0,1,1,31.1,46.7,0,,,0.0,1001.0,High,At Risk,Detractor,0.03,10.88,0,2022,4,2,0.94
CUST-00118,FinanceLabs_117,Finance,11-50,United States,2023-04-30,Professional,83.75,Monthly,20,30,15,9.1,65.6,3,104,45.7,6,2,3,17.1,8.0,4.1,1979.78,0,20,0,0,3,28.9,51.7,0,,,0.0,612.0,High,Stable,Passive,0.15,41.88,1,2023,4,2,1.44
CUST-00119,FinanceCloud_118,Technology,51-200,United Kingdom,2022-08-19,Free,0.0,Monthly,28,37,31,11.9,60.8,2,419,16.5,4,2,1,40.5,10.0,5.0,0.0,0,15,0,1,3,27.3,53.5,1,2024-12-07,Lack of Features,0.0,841.0,High,Stable,Promoter,0.036,0.0,0,2022,8,3,0.98
CUST-00120,LegalCorp_119,Technology,11-50,United Kingdom,2024-01-19,Starter,36.69,Quarterly,11,42,5,12.6,56.2,5,1577,30.4,6,5,1,10.7,8.0,3.6,404.1,0,0,1,1,1,33.2,55.4,0,,,0.0,348.0,Very High,Stable,Passive,0.091,7.34,0,2024,1,1,3.02
CUST-00121,LogisticsCorp_120,Healthcare,11-50,India,2023-06-25,Professional,76.07,Monthly,18,44,3,13.8,63.5,0,22,34.7,9,5,1,20.3,0.0,4.6,1665.7,0,15,0,1,0,25.2,48.1,0,,,0.0,556.0,Very High,At Risk,Detractor,0.056,15.21,0,2023,6,2,1.4
CUST-00122,RetailDigital_121,Healthcare,51-200,India,2024-11-25,Starter,34.39,Annual,1,21,19,14.4,52.3,1,374,84.1,10,1,1,15.8,4.0,3.2,34.0,0,0,0,1,1,21.8,44.7,0,,,0.0,37.0,High,At Risk,Detractor,1.0,34.39,0,2024,11,4,21.8
CUST-00123,FinanceInc_122,Education,1-10,Germany,2023-06-09,Starter,35.55,Annual,19,36,18,8.9,86.9,1,73,47.0,7,4,2,20.3,7.0,2.8,860.1,0,0,0,1,2,30.8,49.3,0,,,0.0,572.0,High,At Risk,Passive,0.105,8.89,0,2023,6,2,1.62
CUST-00124,LegalCloud_123,Education,1-10,United States,2023-08-01,Starter,38.85,Annual,17,37,9,3.5,66.8,1,295,22.1,9,3,3,11.5,9.0,4.2,595.33,1,0,0,0,2,24.4,51.8,0,,,0.0,519.0,High,Stable,Promoter,0.176,12.95,0,2023,8,3,1.44
CUST-00125,MediaSolutions_124,Media,11-50,Japan,2023-11-13,Starter,28.7,Annual,14,45,3,14.9,45.3,0,531,16.3,6,7,2,3.2,8.0,3.9,348.67,0,0,0,1,4,21.1,50.7,0,,,0.0,415.0,Very High,Stable,Passive,0.143,4.1,0,2023,11,4,1.51
CUST-00126,EnergySolutions_125,Finance,201-500,Australia,2023-07-11,Professional,79.87,Annual,18,45,23,11.9,91.5,1,307,14.0,10,8,4,16.0,10.0,3.8,1355.04,1,10,0,1,0,33.9,52.7,0,,,0.0,540.0,Very High,Stable,Promoter,0.222,9.98,1,2023,7,3,1.88
CUST-00127,MediaLabs_126,Logistics,51-200,United States,2024-10-09,Free,0.0,Quarterly,3,39,1,6.5,51.3,3,1645,48.0,12,1,0,12.7,9.0,3.4,0.0,0,15,0,0,0,25.8,54.2,1,2024-11-07,Poor Support,0.0,29.0,High,Stable,Promoter,0.0,0.0,0,2024,10,4,8.6
CUST-00128,HealthSystems_127,Healthcare,51-200,France,2023-10-08,Enterprise,205.39,Quarterly,15,36,0,11.6,74.0,1,439,57.9,3,2,0,22.9,7.0,2.9,3697.96,1,10,0,0,1,28.3,52.7,0,,,0.0,451.0,High,Stable,Passive,0.0,102.7,1,2023,10,4,1.89
CUST-00129,LegalDigital_128,Finance,51-200,United States,2024-03-06,Professional,93.66,Monthly,10,56,15,16.4,48.3,0,1656,63.6,7,4,1,31.7,2.0,4.2,940.01,0,0,0,1,3,23.6,46.4,0,,,0.0,301.0,Very High,At Risk,Detractor,0.1,23.42,1,2024,3,1,2.36
CUST-00130,FinanceSystems_129,Logistics,11-50,Germany,2024-11-17,Professional,78.35,Annual,1,50,8,5.7,31.2,2,188,9.9,12,5,1,25.8,7.0,3.2,70.97,2,25,0,1,3,19.8,48.0,0,,,0.0,45.0,Very High,At Risk,Passive,1.0,15.67,0,2024,11,4,19.8
CUST-00131,TechCorp_130,Technology,1000+,United Kingdom,2022-07-09,Starter,43.72,Quarterly,30,42,2,27.1,54.2,1,10,65.3,3,3,1,14.0,6.0,3.8,1312.98,0,10,0,0,3,28.4,52.7,0,,,0.0,907.0,Very High,Stable,Detractor,0.033,14.57,0,2022,7,3,0.95
CUST-00132,LogisticsSolutions_131,Technology,1-10,United Kingdom,2023-09-25,Professional,88.29,Annual,15,42,11,9.8,31.7,1,83,5.1,9,5,2,20.3,4.0,4.1,1382.72,0,10,1,1,0,18.0,45.4,0,,,0.0,464.0,Very High,At Risk,Detractor,0.133,17.66,1,2023,9,3,1.2
CUST-00133,LogisticsGroup_132,Legal,201-500,Brazil,2023-09-20,Professional,90.52,Monthly,15,34,14,8.8,73.9,2,37,17.8,7,1,3,14.1,10.0,2.7,1361.92,1,0,1,1,3,29.3,50.8,0,,,0.0,469.0,High,Stable,Promoter,0.2,90.52,1,2023,9,3,1.95
CUST-00134,LegalGroup_133,Finance,501-1000,United Kingdom,2024-08-30,Enterprise,195.79,Monthly,4,50,18,24.0,33.1,0,671,34.1,7,6,1,19.9,7.0,4.4,844.75,1,0,1,1,1,21.2,49.4,0,,,0.0,124.0,Very High,At Risk,Passive,0.25,32.63,1,2024,8,3,5.3
CUST-00135,LogisticsCloud_134,Media,201-500,United States,2023-12-11,Professional,80.01,Monthly,13,42,3,27.4,52.1,3,105,54.5,9,3,3,2.3,10.0,4.1,1074.83,0,10,0,1,1,32.1,56.3,0,,,0.0,387.0,Very High,Stable,Promoter,0.231,26.67,1,2023,12,4,2.47
CUST-00136,LegalCorp_135,Technology,11-50,Japan,2023-10-11,Professional,75.15,Annual,15,31,0,17.1,66.0,2,707,47.7,4,2,3,44.5,5.0,5.0,1040.91,0,0,0,1,1,29.3,53.5,1,2024-08-20,Lack of Features,901.8000000000001,314.0,High,Stable,Detractor,0.2,37.58,0,2023,10,4,1.95
CUST-00137,FinanceGroup_136,Media,11-50,Japan,2022-11-14,Enterprise,201.43,Monthly,26,37,7,11.5,88.8,0,385,69.2,6,6,2,3.9,9.0,4.9,6009.93,0,20,0,1,2,30.0,56.4,0,,,0.0,779.0,High,Stable,Promoter,0.077,33.57,1,2022,11,4,1.15
CUST-00138,FinanceSolutions_137,Healthcare,201-500,Australia,2023-11-15,Starter,43.63,Quarterly,14,34,19,15.6,29.6,2,122,76.1,10,6,1,38.9,6.0,5.0,597.8,0,10,0,1,1,20.2,49.3,0,,,0.0,413.0,High,At Risk,Detractor,0.071,7.27,0,2023,11,4,1.44
CUST-00139,ConsultingCloud_138,Technology,1-10,United Kingdom,2023-10-26,Free,0.0,Quarterly,14,32,2,21.0,8.5,2,475,8.4,10,3,1,5.6,9.0,2.0,0.0,0,20,1,1,0,16.1,46.6,1,2024-12-30,Business Closed,0.0,431.0,High,At Risk,Promoter,0.071,0.0,0,2023,10,4,1.15
CUST-00140,TechHub_139,Education,201-500,United States,2023-03-18,Professional,76.11,Monthly,22,44,5,30.1,69.5,5,5,7.1,7,3,1,71.2,5.0,2.7,1443.53,0,25,0,0,0,41.7,54.6,1,2024-09-26,Switched Internally,913.3199999999999,558.0,Very High,Stable,Detractor,0.045,25.37,0,2023,3,1,1.9
CUST-00141,TechSolutions_140,Healthcare,201-500,India,2023-07-18,Free,0.0,Quarterly,18,38,2,14.2,70.9,0,203,45.7,9,3,1,21.7,6.0,3.8,0.0,1,10,1,1,2,24.9,53.7,0,,,0.0,533.0,High,Stable,Detractor,0.056,0.0,0,2023,7,3,1.38
CUST-00142,ConsultingDigital_141,Finance,201-500,United States,2024-08-09,Starter,35.25,Quarterly,5,45,0,8.9,14.1,1,767,18.4,10,5,3,3.6,5.0,4.3,180.48,0,0,0,0,2,13.7,45.8,1,2025-06-01,Business Closed,423.0,296.0,Very High,At Risk,Detractor,0.6,7.05,0,2024,8,3,2.74
CUST-00143,EnergyCloud_142,Technology,1-10,United States,2023-11-30,Professional,74.12,Monthly,13,31,22,13.5,55.5,0,691,16.5,9,1,2,19.0,8.0,3.8,926.9,1,15,0,1,5,22.0,47.4,1,2024-10-24,Lack of Features,889.44,329.0,High,At Risk,Passive,0.154,74.12,0,2023,11,4,1.69
CUST-00144,HealthSolutions_143,Technology,201-500,Canada,2022-04-23,Starter,38.25,Quarterly,32,32,1,12.1,14.7,0,781,49.8,9,4,1,15.9,6.0,5.0,1058.05,1,15,0,1,3,11.0,48.3,0,,,0.0,984.0,High,At Risk,Detractor,0.031,9.56,0,2022,4,2,0.34
CUST-00145,EnergyInc_144,Healthcare,201-500,United States,2022-01-02,Professional,77.94,Annual,36,40,14,4.4,67.1,1,442,71.4,8,2,2,7.5,7.0,2.2,3426.67,0,10,0,1,1,25.1,46.4,0,,,0.0,1095.0,High,At Risk,Passive,0.056,38.97,0,2022,1,1,0.7
CUST-00146,HealthInc_145,Technology,501-1000,United States,2023-10-04,Enterprise,196.59,Annual,15,51,4,9.2,50.5,4,425,57.1,4,3,2,20.3,2.0,3.5,2789.88,1,15,0,1,2,29.9,48.5,0,,,0.0,455.0,Very High,At Risk,Detractor,0.133,65.53,1,2023,10,4,1.99
CUST-00147,ConsultingInc_146,Energy,1-10,United Kingdom,2022-08-08,Starter,30.74,Quarterly,29,43,3,7.5,94.5,1,261,61.5,6,6,2,5.1,5.0,3.6,722.1,2,15,1,1,0,33.2,52.5,0,,,0.0,877.0,Very High,Stable,Detractor,0.069,5.12,0,2022,8,3,1.14
CUST-00148,FinanceSystems_147,Technology,1-10,United States,2024-05-04,Starter,39.42,Quarterly,8,44,28,40.0,47.4,3,1483,38.7,14,2,1,77.5,8.0,3.7,401.96,1,0,0,0,2,34.7,52.7,0,,,0.0,242.0,Very High,Stable,Passive,0.125,19.71,0,2024,5,2,4.34
CUST-00149,MediaWorks_148,Retail,11-50,United States,2023-01-20,Starter,26.13,Monthly,23,48,10,15.2,14.8,2,1492,6.1,4,2,2,17.1,7.0,4.1,531.86,2,15,0,1,0,18.1,48.0,0,,,0.0,712.0,Very High,At Risk,Passive,0.087,13.06,0,2023,1,1,0.79
CUST-00150,FinanceWorks_149,Technology,1-10,United States,2024-12-12,Starter,28.6,Annual,1,39,11,8.6,69.9,0,4,34.9,10,4,4,22.8,7.0,4.4,32.76,0,0,0,1,1,24.7,49.6,0,,,0.0,20.0,High,At Risk,Passive,4.0,7.15,0,2024,12,4,24.7
CUST-00151,ConsultingSolutions_150,Healthcare,51-200,United States,2023-12-31,Free,0.0,Monthly,12,37,14,15.6,6.9,0,1638,43.5,5,2,1,35.4,7.0,4.1,0.0,1,0,0,1,0,10.7,45.2,0,,,0.0,367.0,High,At Risk,Passive,0.083,0.0,0,2023,12,4,0.89
CUST-00152,ConsultingInc_151,Energy,501-1000,Australia,2022-09-04,Free,0.0,Quarterly,28,40,4,17.3,39.9,4,1022,12.6,7,6,1,8.8,4.0,4.6,0.0,1,10,0,1,2,28.1,52.3,0,,,0.0,850.0,High,Stable,Detractor,0.036,0.0,0,2022,9,3,1.0
CUST-00153,LogisticsWorks_152,Technology,11-50,France,2024-04-15,Professional,83.91,Monthly,9,37,8,15.5,62.1,2,465,64.3,9,5,5,19.9,7.0,1.3,824.26,1,5,0,1,2,28.6,44.7,0,,,0.0,261.0,High,At Risk,Passive,0.556,16.78,1,2024,4,2,3.18
CUST-00154,ConsultingCloud_153,Consulting,501-1000,United Kingdom,2022-07-22,Starter,43.37,Monthly,29,38,3,12.5,13.1,0,196,64.3,7,2,3,55.6,0.0,3.9,1139.58,0,20,1,1,1,11.5,39.7,0,,,0.0,894.0,High,At Risk,Detractor,0.103,21.68,0,2022,7,3,0.4
CUST-00155,EducationGroup_154,Healthcare,1-10,Canada,2022-05-03,Professional,85.84,Monthly,32,43,17,13.0,61.5,6,273,45.1,7,5,1,12.8,10.0,4.4,2413.52,1,15,1,1,2,36.9,58.3,0,,,0.0,974.0,Very High,Stable,Promoter,0.031,17.17,1,2022,5,2,1.15
CUST-00156,FinanceHub_155,Media,11-50,United States,2023-02-05,Enterprise,208.4,Annual,23,35,9,19.4,31.7,1,942,5.0,1,6,0,18.6,8.0,4.0,6133.01,0,15,0,1,4,19.8,51.0,0,,,0.0,696.0,High,Stable,Passive,0.0,34.73,1,2023,2,1,0.86
CUST-00157,FinanceGroup_156,Retail,1-10,United States,2024-02-06,Professional,87.03,Quarterly,11,41,2,15.9,77.8,2,79,24.2,5,5,1,41.0,9.0,3.3,1191.16,0,20,1,1,3,33.2,56.0,0,,,0.0,330.0,Very High,Stable,Promoter,0.091,17.41,1,2024,2,1,3.02
CUST-00158,LogisticsCorp_157,Legal,11-50,United States,2022-10-21,Professional,76.89,Quarterly,26,53,23,15.0,63.5,7,484,78.2,4,6,2,54.6,7.0,4.8,2262.44,0,25,0,1,1,41.2,56.7,0,,,0.0,803.0,Very High,Stable,Passive,0.077,12.82,0,2022,10,4,1.58
CUST-00159,RetailDigital_158,Retail,501-1000,Canada,2022-10-07,Starter,35.9,Monthly,27,46,8,13.4,29.0,2,131,45.8,13,4,1,21.3,9.0,4.3,829.38,1,0,1,1,1,20.9,52.2,0,,,0.0,817.0,Very High,Stable,Promoter,0.037,8.98,0,2022,10,4,0.77
CUST-00160,EducationInc_159,Retail,1-10,India,2024-06-02,Professional,76.63,Annual,7,49,6,11.5,28.0,3,237,25.9,5,3,2,8.7,9.0,3.4,674.97,1,20,0,0,1,22.6,50.6,0,,,0.0,213.0,Very High,Stable,Promoter,0.286,25.54,0,2024,6,2,3.23
CUST-00161,TechDigital_160,Technology,51-200,Germany,2022-07-17,Starter,32.02,Monthly,30,33,0,17.5,62.4,3,2,60.4,9,7,0,5.9,6.0,3.5,898.59,1,0,1,1,4,30.8,54.1,0,,,0.0,899.0,High,Stable,Detractor,0.0,4.57,0,2022,7,3,1.03
CUST-00162,ConsultingWorks_161,Technology,51-200,United Kingdom,2024-09-08,Free,0.0,Monthly,4,33,24,14.6,73.3,2,1743,62.2,15,2,0,39.1,10.0,4.2,0.0,1,0,0,1,1,30.7,55.1,1,2025-06-07,Lack of Features,0.0,272.0,High,Stable,Promoter,0.0,0.0,0,2024,9,3,7.68
CUST-00163,MediaInc_162,Energy,1000+,United States,2024-01-22,Enterprise,205.38,Annual,11,41,30,14.7,89.7,2,57,43.1,10,3,3,57.1,10.0,2.9,2391.74,0,0,0,1,4,35.8,51.4,0,,,0.0,345.0,Very High,Stable,Promoter,0.273,68.46,1,2024,1,1,3.25
CUST-00164,EnergyLabs_163,Finance,1-10,India,2022-05-24,Starter,35.18,Annual,31,35,8,34.8,44.7,3,720,48.0,12,4,1,35.8,6.0,4.4,1176.08,0,0,1,1,1,31.5,54.2,0,,,0.0,953.0,High,Stable,Detractor,0.032,8.8,0,2022,5,2,1.02
CUST-00165,EnergyGroup_164,Finance,11-50,United Kingdom,2023-09-01,Starter,26.38,Monthly,16,46,5,6.8,40.5,2,412,40.3,9,3,1,13.1,9.0,3.4,357.15,0,0,0,1,2,21.9,51.3,0,,,0.0,488.0,Very High,Stable,Promoter,0.062,8.79,0,2023,9,3,1.37
CUST-00166,HealthHub_165,Logistics,1-10,India,2022-07-06,Enterprise,194.69,Quarterly,30,43,4,9.6,40.3,3,880,51.8,7,4,3,11.9,6.0,3.2,6574.58,1,0,0,0,0,24.4,48.1,0,,,0.0,910.0,Very High,At Risk,Detractor,0.1,48.67,1,2022,7,3,0.81
CUST-00167,MediaLabs_166,Finance,51-200,Canada,2023-04-09,Enterprise,209.96,Quarterly,21,37,3,51.3,30.6,2,362,47.7,7,2,0,10.8,2.0,2.2,4211.79,0,30,1,1,0,30.7,47.8,0,,,0.0,633.0,High,At Risk,Detractor,0.0,104.98,1,2023,4,2,1.46
CUST-00168,EducationGroup_167,Consulting,11-50,India,2023-10-22,Starter,38.52,Annual,14,32,8,11.6,34.0,1,2079,66.9,7,7,2,16.7,7.0,3.7,670.73,0,10,1,1,2,17.8,47.4,0,,,0.0,437.0,High,At Risk,Passive,0.143,5.5,0,2023,10,4,1.27
CUST-00169,HealthDigital_168,Media,501-1000,Japan,2024-02-03,Starter,25.64,Monthly,11,37,1,13.8,73.6,0,466,34.0,8,5,1,16.5,10.0,3.0,357.13,0,0,0,1,2,26.9,53.9,0,,,0.0,333.0,High,Stable,Promoter,0.091,5.13,0,2024,2,1,2.45
CUST-00170,EnergyGroup_169,Retail,51-200,Japan,2024-08-12,Professional,76.55,Quarterly,5,42,25,12.3,51.9,1,479,36.7,13,3,0,19.9,10.0,3.5,482.42,1,15,1,0,1,23.7,50.7,1,2024-10-06,Competitor,918.5999999999999,55.0,Very High,Stable,Promoter,0.0,25.52,0,2024,8,3,4.74
